4.190000	-4.190000
2.090000	-2.090000
2.230000	-2.230000
5.870000	-5.870000
0.830000	-0.830000
-0.990000	0.990000
1.110000	-1.110000
-0.570000	0.570000
0.270000	-0.270000
-0.570000	0.570000
0.270000	-0.270000
0.550000	-0.550000
2.370000	-2.370000
1.110000	-1.110000
-0.850000	0.850000
-3.090000	3.090000
-3.230000	3.230000
-2.810000	2.810000
-3.370000	3.370000
-3.790000	3.790000
-4.350000	4.350000
-3.930000	3.930000
-2.530000	2.530000
-1.830000	1.830000
1.110000	-1.110000
-7.310000	7.310000
-0.290000	0.290000
-0.010000	0.010000
3.630000	-3.630000
-5.060000	5.060000
-5.340000	5.340000
-1.130000	1.130000
1.110000	-1.110000
-0.150000	0.150000
-2.530000	2.530000
-1.970000	1.970000
-2.110000	2.110000
-1.270000	1.270000
-1.130000	1.130000
-0.150000	0.150000
-0.570000	0.570000
-0.290000	0.290000
-1.130000	1.130000
-1.130000	1.130000
-1.970000	1.970000
-1.270000	1.270000
-1.130000	1.130000
-0.850000	0.850000
-1.130000	1.130000
-0.710000	0.710000
-0.570000	0.570000
-0.570000	0.570000
-0.570000	0.570000
-1.130000	1.130000
-0.710000	0.710000
-1.410000	1.410000
-0.990000	0.990000
-0.990000	0.990000
-0.990000	0.990000
-1.270000	1.270000
-0.710000	0.710000
-1.130000	1.130000
-0.710000	0.710000
-0.850000	0.850000
-0.850000	0.850000
-1.130000	1.130000
-0.850000	0.850000
-0.850000	0.850000
-0.430000	0.430000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-0.850000	0.850000
-1.130000	1.130000
-0.850000	0.850000
-0.990000	0.990000
-0.850000	0.850000
-0.710000	0.710000
-1.130000	1.130000
-0.990000	0.990000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-0.710000	0.710000
-0.710000	0.710000
-1.550000	1.550000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-0.710000	0.710000
-0.710000	0.710000
-0.710000	0.710000
-1.130000	1.130000
-0.710000	0.710000
-0.850000	0.850000
-0.990000	0.990000
-0.990000	0.990000
-0.710000	0.710000
-0.850000	0.850000
-0.710000	0.710000
-0.430000	0.430000
-1.690000	1.690000
-0.990000	0.990000
-0.710000	0.710000
-0.850000	0.850000
-0.710000	0.710000
-0.990000	0.990000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.990000	0.990000
-0.990000	0.990000
-0.990000	0.990000
-0.850000	0.850000
-1.130000	1.130000
-0.990000	0.990000
-0.990000	0.990000
-0.710000	0.710000
-1.130000	1.130000
-0.850000	0.850000
-0.710000	0.710000
-0.990000	0.990000
-1.970000	1.970000
-0.850000	0.850000
-0.710000	0.710000
-2.530000	2.530000
-0.710000	0.710000
-1.130000	1.130000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.990000	0.990000
-0.850000	0.850000
-0.990000	0.990000
-0.710000	0.710000
-1.830000	1.830000
-0.710000	0.710000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-1.270000	1.270000
-0.710000	0.710000
-0.990000	0.990000
-0.990000	0.990000
-1.270000	1.270000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-0.850000	0.850000
-0.710000	0.710000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-0.990000	0.990000
-0.990000	0.990000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-1.830000	1.830000
-0.990000	0.990000
-0.710000	0.710000
-0.850000	0.850000
-0.570000	0.570000
-0.850000	0.850000
-0.850000	0.850000
-1.130000	1.130000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-0.990000	0.990000
-0.570000	0.570000
-1.130000	1.130000
-0.850000	0.850000
-0.570000	0.570000
-0.850000	0.850000
-0.850000	0.850000
-0.850000	0.850000
-1.270000	1.270000
-0.710000	0.710000
-0.850000	0.850000
-0.710000	0.710000
-0.850000	0.850000
-0.710000	0.710000
-1.270000	1.270000
-0.990000	0.990000
-0.850000	0.850000
-0.850000	0.850000
-0.710000	0.710000
-1.130000	1.130000
-0.710000	0.710000
-1.130000	1.130000
-0.850000	0.850000
-0.570000	0.570000
-0.990000	0.990000
-1.270000	1.270000
-0.710000	0.710000
-0.990000	0.990000
-0.850000	0.850000
-1.690000	1.690000
-0.990000	0.990000
-0.990000	0.990000
-0.990000	0.990000
-0.430000	0.430000
-0.850000	0.850000
-0.850000	0.850000
-0.990000	0.990000
-0.710000	0.710000
-0.990000	0.990000
